"repeat","lengths","index"
11,16.87,30
11,8.28,31
11,6.4,32
12,0.005,1
12,0.015,2
12,0.15,3
12,0.23500000000000001,4
12,6.005,5
12,3.09,6
12,4.12,7
12,5.445,8
12,1.445,9
12,0.9,10
12,4.465,11
12,4.3100000000000005,12
12,15.525,13
12,0.065,14
12,10.21,15
12,1.5050000000000001,16
12,5.105,17
12,1.78,18
12,4.5200000000000005,19
12,2.115,20
12,9.43,21
12,9.69,22
12,22.2,23
12,1.7650000000000001,24
12,9.73,25
12,9.035,26
12,3.99,27
12,2.9,28
12,12.025,29
12,1.84,30
12,15.215,31
12,2.875,32
12,10.615,33
12,3.15,34
12,24.845,35
12,4.6850000000000005,36
12,3.565,37
12,4.655,38
12,8.92,39
12,4.0,40
12,3.865,41
13,0.005,1
13,0.005,2
13,2.52,3
13,2.2600000000000002,4
13,9.615,5
13,10.355,6
13,7.28,7
13,2.2600000000000002,8
13,11.82,9
13,6.655,10
13,9.245000000000001,11
13,2.605,12
13,3.3200000000000003,13
13,1.435,14
13,3.13,15
13,3.6350000000000002,16
13,6.61,17
13,2.535,18
13,11.46,19
13,3.045,20
13,13.01,21
13,1.57,22
13,3.4050000000000002,23
13,1.73,24
13,5.875,25
13,3.285,26
13,7.2,27
13,3.0100000000000002,28
13,12.025,29
13,1.895,30
13,19.025000000000002,31
13,3.59,32
13,9.535,33
13,2.685,34
13,1.1300000000000001,35
13,5.8,36
13,14.065,37
13,5.84,38
13,13.040000000000001,39
13,0.055,40
13,12.44,41
14,0.005,1
14,28.765,2
14,5.25,3
14,14.085,4
14,0.105,5
14,5.115,6
14,2.4250000000000003,7
14,7.55,8
14,7.98,9
14,13.855,10
14,2.4050000000000002,11
14,23.195,12
14,1.59,13
14,8.36,14
14,3.915,15
14,12.64,16
14,3.1550000000000002,17
14,4.2700000000000005,18
14,3.595,19
14,22.595,20
14,2.34,21
14,10.635,22
14,2.585,23
14,19.435,24
14,7.515000000000001,25
14,26.64,26
15,7.13,1
15,3.27,2
15,5.41,3
15,6.62,4
15,40.96,5
15,5.235,6
15,4.17,7
15,2.355,8
15,12.92,9
15,11.485,10
15,4.36,11
15,2.375,12
15,25.365000000000002,13
15,4.23,14
15,18.275000000000002,15
15,3.235,16
15,4.54,17
15,14.125,18
15,11.13,19
15,4.53,20
15,16.830000000000002,21
15,4.045,22
15,18.515,23
15,6.445,24
15,2.45,25
16,0.005,1
16,0.36,2
16,5.9750000000000005,3
16,12.72,4
16,7.18,5
16,6.390000000000001,6
16,3.73,7
16,20.54,8
16,2.975,9
16,6.84,10
16,4.46,11
16,16.52,12
16,2.935,13
16,2.2,14
16,2.945,15
16,3.04,16
16,7.835,17
16,33.81,18
16,6.3,19
16,3.42,20
16,5.03,21
16,7.18,22
16,3.88,23
16,12.255,24
16,3.1,25
16,4.245,26
16,5.46,27
16,28.03,28
16,2.65,29
16,6.595,30
16,5.64,31
16,5.76,32
17,3.59,1
17,5.5600000000000005,2
17,3.98,3
17,12.34,4
17,6.15,5
17,4.255,6
17,3.2,7
17,49.21,8
17,4.41,9
17,6.12,10
17,7.945,11
17,49.46,12
17,2.445,13
17,1.6500000000000001,14
17,1.8,15
17,20.805,16
17,3.6,17
17,17.26,18
17,2.64,19
17,13.875,20
17,2.24,21
17,4.295,22
17,2.31,23
17,4.12,24
17,2.5500000000000003,25
17,4.195,26
18,0.005,1
18,5.74,2
18,4.875,3
18,11.39,4
18,1.6500000000000001,5
18,8.925,6
18,2.44,7
18,66.325,8
18,6.845,9
18,6.74,10
18,2.985,11
18,7.8,12
18,5.48,13
18,17.425,14
18,0.2,15
18,10.625,16
18,6.8500000000000005,17
18,7.55,18
18,4.865,19
18,6.13,20
18,4.7,21
18,11.27,22
18,10.21,23
18,28.98,24
19,15.125,1
19,1.9100000000000001,2
19,19.765,3
19,3.42,4
19,4.69,5
19,0.29,6
19,19.35,7
19,11.945,8
19,9.870000000000001,9
19,8.3,10
19,7.34,11
19,2.745,12
19,4.905,13
19,4.94,14
19,23.59,15
19,4.775,16
19,16.635,17
19,3.16,18
19,33.47,19
19,3.19,20
19,3.865,21
19,2.0300000000000002,22
19,12.34,23
19,2.9,24
19,6.94,25
19,2.075,26
19,10.44,27
20,0.005,1
20,18.255,2
20,4.44,3
20,11.35,4
20,1.5150000000000001,5
20,3.355,6
20,0.5650000000000001,7
20,3.5100000000000002,8
20,0.47000000000000003,9
20,15.57,10
20,1.6400000000000001,11
20,21.63,12
20,8.63,13
20,11.33,14
20,2.805,15
20,18.330000000000002,16
20,5.585,17
20,14.82,18
20,3.4450000000000003,19
20,33.37,20
20,1.56,21
20,4.805,22
20,3.305,23
20,16.285,24
20,2.14,25
20,8.695,26
20,3.515,27
20,14.13,28
20,2.64,29
20,2.31,30
21,7.86,1
21,2.615,2
21,3.705,3
21,2.035,4
21,11.125,5
21,5.05,6
21,20.025000000000002,7
21,10.040000000000001,8
21,24.775000000000002,9
21,3.75,10
21,1.32,11
21,0.535,12
21,3.585,13
21,3.6,14
21,13.42,15
21,5.835,16
21,7.94,17
21,7.025,18
21,19.21,19
21,0.11,20
21,0.015,21
21,0.025,22
21,0.07,23
21,0.395,24
21,9.695,25
21,3.39,26
21,2.77,27
21,3.99,28
21,3.41,29
21,5.3950000000000005,30
21,4.585,31
21,1.865,32
21,2.31,33
21,3.875,34
21,18.275000000000002,35
21,5.17,36
21,2.565,37
21,4.46,38
21,5.08,39
21,4.84,40
21,4.265,41
22,0.005,1
22,0.005,2
22,79.625,3
22,3.0,4
22,7.5200000000000005,5
22,8.35,6
22,2.33,7
22,3.86,8
22,41.01,9
22,2.95,10
22,8.3,11
22,2.9250000000000003,12
22,2.835,13
22,1.17,14
22,0.39,15
22,2.58,16
22,44.76,17
22,6.61,18
22,21.78,19
23,0.005,1
23,0.015,2
23,0.055,3
23,1.185,4
23,4.13,5
23,8.3,6
23,3.8200000000000003,7
23,13.535,8
23,4.8950000000000005,9
23,16.245,10
23,4.12,11
23,3.495,12
23,1.5250000000000001,13
23,12.415000000000001,14
23,5.17,15
23,7.29,16
23,0.34500000000000003,17
23,0.34500000000000003,18
23,2.355,19
23,12.97,20
23,3.58,21
23,3.775,22
23,2.725,23
23,34.755,24
23,2.715,25
23,27.97,26
23,1.12,27
23,5.13,28
23,2.9,29
23,8.045,30
23,1.615,31
23,9.61,32
23,1.025,33
23,2.59,34
23,3.165,35
23,7.37,36
23,2.2800000000000002,37
23,17.42,38
24,0.005,1
24,5.3100000000000005,2
24,6.61,3
24,5.115,4
24,7.085,5
24,21.7,6
24,4.33,7
24,36.375,8
24,3.02,9
24,12.575000000000001,10
24,3.9250000000000003,11
24,10.655,12
24,4.075,13
24,13.950000000000001,14
24,3.535,15
24,10.045,16
24,8.26,17
24,6.095,18
24,6.1850000000000005,19
24,15.445,20
24,4.765,21
24,19.275000000000002,22
24,2.08,23
24,26.855,24
24,2.735,25
25,51.365,1
25,5.42,2
25,2.855,3
25,0.75,4
25,7.0200000000000005,5
25,4.055,6
25,9.765,7
25,4.91,8
25,7.125,9
25,3.0700000000000003,10
25,3.055,11
25,2.015,12
25,3.525,13
25,1.84,14
25,6.72,15
25,1.995,16
25,5.695,17
25,1.855,18
25,14.33,19
25,2.6,20
25,6.235,21
25,2.845,22
25,12.700000000000001,23
25,3.31,24
25,12.685,25
25,9.165000000000001,26
25,4.42,27
25,5.0600000000000005,28
25,34.12,29
25,6.41,30
25,2.4250000000000003,31
25,0.665,32
26,4.92,1
26,4.075,2
26,16.235,3
26,5.3950000000000005,4
26,7.19,5
26,11.84,6
26,28.615000000000002,7
26,2.8000000000000003,8
26,0.81,9
26,1.495,10
26,20.96,11
26,0.15,12
26,7.815,13
26,1.665,14
26,3.44,15
26,1.24,16
26,2.375,17
26,4.105,18
26,20.175,19
26,6.235,20
26,9.415000000000001,21
26,6.755,22
26,14.055,23
26,2.86,24
26,1.56,25
26,3.4250000000000003,26
26,11.64,27
26,12.125,28
26,13.145,29
26,1.97,30
26,11.52,31
27,16.125,1
27,4.405,2
27,7.98,3
27,2.395,4
27,11.68,5
27,2.645,6
27,8.255,7
27,4.615,8
27,41.94,9
27,9.25,10
27,10.05,11
27,1.55,12
27,4.91,13
27,4.535,14
27,44.93,15
27,4.505,16
27,5.5,17
27,2.745,18
27,17.06,19
27,1.06,20
27,33.87,21
28,8.31,1
28,8.735,2
28,26.385,3
28,2.7,4
28,23.305,5
28,4.8950000000000005,6
28,2.9250000000000003,7
28,7.075,8
28,9.045,9
28,0.265,10
28,15.19,11
28,6.765000000000001,12
28,9.115,13
28,6.715,14
28,10.41,15
28,3.855,16
28,4.055,17
28,3.335,18
28,11.9,19
28,6.5600000000000005,20
28,4.7,21
28,3.9250000000000003,22
28,2.605,23
28,9.01,24
28,28.64,25
28,3.3850000000000002,26
28,6.640000000000001,27
28,6.12,28
28,3.44,29
29,0.005,1
29,4.24,2
29,3.625,3
29,8.845,4
29,2.87,5
29,5.3,6
29,11.27,7
29,9.64,8
29,5.765,9
29,9.755,10
29,2.805,11
29,4.155,12
29,2.695,13
29,8.94,14
29,4.37,15
29,18.975,16
29,1.81,17
29,14.57,18
29,1.725,19
29,11.425,20
29,6.745,21
29,14.76,22
29,5.305,23
29,37.755,24
29,3.75,25
29,14.61,26
29,1.12,27
29,7.45,28
29,1.205,29
29,0.375,30
29,0.315,31
29,11.07,32
29,2.7600000000000002,33
30,0.005,1
30,2.52,2
30,2.075,3
30,8.365,4
30,4.275,5
30,7.345,6
30,3.58,7
30,8.53,8
30,2.2,9
30,35.495,10
30,6.1450000000000005,11
30,9.685,12
30,4.115,13
30,10.705,14
30,5.65,15
30,33.305,16
30,2.96,17
30,16.41,18
30,7.985,19
30,19.31,20
30,2.455,21
30,0.665,22
30,4.58,23
30,1.81,24
30,5.995,25
30,9.99,26
30,3.2600000000000002,27
30,20.59,28
31,0.005,1
31,0.04,2
31,4.18,3
31,9.855,4
31,6.135,5
31,4.445,6
31,29.07,7
31,3.0700000000000003,8
31,18.080000000000002,9
31,1.6,10
31,2.685,11
31,3.72,12
31,18.82,13
31,3.71,14
31,11.94,15
31,3.25,16
31,1.645,17
31,4.42,18
31,8.745000000000001,19
31,7.890000000000001,20
31,17.77,21
31,3.86,22
31,7.19,23
31,2.81,24
31,13.32,25
31,0.35000000000000003,26
31,16.22,27
31,5.08,28
31,22.825,29
31,0.795,30
31,3.17,31
31,3.31,32
32,0.005,1
32,11.575000000000001,2
32,3.775,3
32,4.275,4
32,1.335,5
32,12.895,6
32,9.805,7
32,7.46,8
32,8.0,9
32,11.33,10
32,2.7600000000000002,11
32,6.065,12
32,6.55,13
32,1.845,14
32,4.155,15
32,15.280000000000001,16
32,3.105,17
32,3.185,18
32,8.02,19
32,25.28,20
32,7.33,21
32,3.34,22
32,2.08,23
32,7.47,24
32,0.935,25
32,6.4750000000000005,26
32,0.5750000000000001,27
32,4.6000000000000005,28
32,5.78,29
32,2.365,30
32,4.245,31
32,13.395,32
32,0.11,33
32,34.605000000000004,34
33,9.83,1
33,3.64,2
33,2.915,3
33,5.155,4
33,12.445,5
33,1.885,6
33,4.4,7
33,4.5600000000000005,8
33,26.105,9
33,1.84,10
33,13.095,11
33,1.665,12
33,26.86,13
33,4.135,14
33,18.595,15
33,4.65,16
33,31.515,17
33,0.62,18
33,7.295,19
33,3.61,20
33,3.215,21
33,2.495,22
33,11.905,23
33,6.36,24
33,16.69,25
33,0.245,26
33,8.065,27
33,1.685,28
33,2.69,29
33,1.355,30
33,0.485,31
34,0.005,1
34,0.195,2
34,0.26,3
34,0.775,4
34,3.7600000000000002,5
34,17.87,6
34,3.015,7
34,5.375,8
34,1.86,9
34,31.405,10
34,4.96,11
34,8.4,12
34,4.695,13
34,7.390000000000001,14
34,5.0,15
34,13.93,16
34,2.685,17
34,13.305,18
34,2.68,19
34,5.73,20
34,3.275,21
34,21.3,22
34,2.75,23
34,6.315,24
34,2.84,25
34,59.355000000000004,26
34,2.295,27
34,8.58,28
35,31.095000000000002,1
35,4.695,2
35,2.525,3
35,4.7250000000000005,4
35,3.6550000000000002,5
35,3.485,6
35,4.605,7
35,1.745,8
35,12.155000000000001,9
35,0.985,10
35,15.55,11
35,2.48,12
35,56.230000000000004,13
35,7.69,14
35,3.025,15
35,3.765,16
35,11.205,17
35,8.685,18
35,14.64,19
35,5.305,20
35,5.805,21
35,7.05,22
35,2.3000000000000003,23
35,2.74,24
35,23.865000000000002,25
36,0.005,1
36,0.005,2
36,20.69,3
36,7.315,4
36,26.97,5
36,4.695,6
36,3.345,7
36,4.385,8
36,41.5,9
36,1.36,10
36,7.47,11
36,4.335,12
36,4.57,13
36,4.74,14
36,15.965,15
36,1.96,16
36,1.395,17
36,2.195,18
36,2.855,19
36,0.805,20
36,36.96,21
36,7.47,22
36,2.325,23
36,3.125,24
36,3.65,25
36,4.03,26
36,21.675,27
36,4.21,28
37,0.125,1
37,6.135,2
37,11.535,3
37,5.045,4
37,2.11,5
37,17.32,6
37,5.805,7
37,4.74,8
37,3.48,9
37,15.455,10
37,3.075,11
37,2.945,12
37,2.14,13
37,2.815,14
37,4.855,15
37,28.240000000000002,16
37,1.105,17
37,0.275,18
37,0.155,19
37,1.46,20
37,0.24,21
37,9.915000000000001,22
37,3.865,23
37,32.275,24
37,4.295,25
37,5.92,26
37,4.4750000000000005,27
37,13.275,28
37,4.055,29
37,27.155,30
37,1.945,31
37,13.775,32
38,0.005,1
38,1.36,2
38,4.305,3
38,1.7550000000000001,4
38,8.685,5
38,26.615000000000002,6
38,2.31,7
38,8.195,8
38,3.17,9
38,9.855,10
38,3.265,11
38,20.285,12
38,8.425,13
38,15.515,14
38,2.49,15
38,1.8900000000000001,16
38,4.0,17
38,7.275,18
38,1.1300000000000001,19
38,21.005,20
38,2.7,21
38,33.045,22
38,6.355,23
38,6.390000000000001,24
38,0.245,25
38,8.41,26
38,4.745,27
38,16.495,28
38,3.315,29
38,6.7700000000000005,30
39,0.005,1
39,3.475,2
39,2.18,3
39,16.445,4
39,2.985,5
39,52.595,6
39,1.915,7
39,3.1750000000000003,8
39,7.375,9
39,1.855,10
39,3.855,11
39,8.725,12
39,0.295,13
39,22.455000000000002,14
39,4.825,15
39,26.065,16
39,3.745,17
39,13.855,18
39,0.315,19
39,4.705,20
39,3.265,21
39,8.675,22
39,4.67,23
39,4.755,24
39,4.73,25
39,1.055,26
39,0.27,27
39,31.740000000000002,28
40,0.005,1
40,2.865,2
40,16.285,3
40,8.655,4
40,28.485,5
40,3.0300000000000002,6
40,7.445,7
40,5.955,8
40,11.845,9
40,1.47,10
40,10.215,11
40,3.85,12
40,8.64,13
40,4.065,14
40,1.58,15
40,4.615,16
40,15.045,17
40,3.295,18
40,16.44,19
40,1.86,20
40,36.18,21
40,1.185,22
40,10.825000000000001,23
40,5.15,24
40,3.835,25
40,1.3,26
40,3.325,27
40,1.905,28
40,20.655,29
41,23.265,1
41,2.65,2
41,8.465,3
41,4.79,4
41,15.98,5
41,1.575,6
41,4.505,7
41,4.7250000000000005,8
41,8.48,9
41,0.895,10
41,25.3,11
41,3.84,12
41,14.43,13
41,2.5,14
41,9.33,15
41,3.755,16
41,19.395,17
41,5.41,18
41,11.32,19
41,2.4250000000000003,20
41,12.75,21
41,3.755,22
41,11.225,23
41,1.93,24
41,4.165,25
41,3.075,26
41,12.75,27
41,2.46,28
41,14.86,29
42,8.835,1
42,1.165,2
42,2.1350000000000002,3
42,2.145,4
42,2.475,5
42,32.555,6
42,2.825,7
42,19.975,8
42,4.3950000000000005,9
42,46.835,10
42,1.185,11
42,2.5500000000000003,12
42,4.48,13
42,11.585,14
42,2.35,15
42,5.58,16
42,8.605,17
42,7.495,18
42,2.61,19
42,3.665,20
42,3.485,21
42,10.21,22
42,1.44,23
42,1.145,24
42,2.32,25
42,5.95,26
42,1.995,27
42,18.825,28
42,2.48,29
42,3.08,30
42,3.39,31
42,3.5100000000000002,32
42,3.49,33
42,5.24,34
43,0.005,1
43,0.02,2
43,11.34,3
43,3.72,4
43,18.03,5
43,5.57,6
43,22.405,7
43,2.47,8
43,3.205,9
43,3.595,10
43,10.6,11
43,3.48,12
43,10.83,13
43,2.475,14
43,11.950000000000001,15
43,2.505,16
43,7.51,17
43,2.73,18
43,33.76,19
43,10.83,20
43,4.375,21
43,3.5500000000000003,22
43,29.43,23
43,4.875,24
43,9.57,25
43,3.895,26
43,7.545,27
43,6.455,28
43,3.2800000000000002,29
44,0.005,1
44,7.8100000000000005,2
44,5.175,3
44,43.660000000000004,4
44,7.945,5
44,27.185000000000002,6
44,5.83,7
44,11.295,8
44,6.005,9
44,10.9,10
44,1.7650000000000001,11
44,0.645,12
44,0.25,13
44,10.42,14
44,3.395,15
44,2.09,16
44,5.285,17
44,5.275,18
44,15.73,19
44,2.7800000000000002,20
44,4.065,21
44,1.29,22
44,0.51,23
44,6.3500000000000005,24
44,1.41,25
44,5.73,26
44,3.31,27
44,7.32,28
44,3.725,29
44,1.68,30
44,3.22,31
44,24.0,32
44,3.95,33
45,0.005,1
45,0.08,2
45,3.1350000000000002,3
45,5.67,4
45,5.37,5
45,10.245000000000001,6
45,4.045,7
45,12.36,8
45,4.335,9
45,19.865000000000002,10
45,11.205,11
45,30.065,12
45,2.735,13
45,6.245,14
45,2.79,15
45,15.365,16
45,3.855,17
45,1.335,18
45,2.2800000000000002,19
45,28.52,20
45,6.815,21
45,9.035,22
45,1.305,23
45,7.19,24
45,6.640000000000001,25
45,38.795,26
45,0.72,27
46,0.005,1
46,0.005,2
46,0.005,3
46,27.015,4
46,4.445,5
46,0.875,6
46,0.21,7
46,50.475,8
46,2.2800000000000002,9
46,11.565,10
46,4.93,11
46,3.095,12
46,4.125,13
46,17.755,14
46,4.615,15
46,4.26,16
46,6.135,17
46,12.025,18
46,7.32,19
46,11.405,20
46,9.485,21
46,12.975,22
46,7.22,23
46,8.005,24
46,2.325,25
46,1.395,26
46,3.0700000000000003,27
46,11.74,28
46,4.3100000000000005,29
46,5.865,30
46,1.07,31
47,0.005,1
47,10.91,2
47,2.66,3
47,13.975,4
47,2.29,5
47,44.105000000000004,6
47,4.165,7
47,18.945,8
47,7.46,9
47,26.29,10
47,2.62,11
47,53.75,12
47,4.695,13
47,1.975,14
47,3.975,15
47,1.5050000000000001,16
47,4.1,17
47,8.635,18
47,3.4450000000000003,19
47,24.17,20
47,0.33,21
48,0.095,1
48,0.185,2
48,23.985,3
48,6.025,4
48,6.165,5
48,5.0600000000000005,6
48,36.56,7
48,0.185,8
48,0.75,9
48,0.85,10
48,7.025,11
48,1.645,12
48,4.275,13
48,3.6,14
48,27.17,15
48,3.5500000000000003,16
48,9.39,17
48,3.025,18
48,0.73,19
48,1.055,20
48,13.245000000000001,21
48,1.9000000000000001,22
48,7.82,23
48,3.275,24
48,21.32,25
48,2.115,26
48,4.97,27
48,2.005,28
48,23.7,29
48,2.8850000000000002,30
48,9.235,31
48,3.47,32
48,2.74,33
49,0.015,1
49,15.315,2
49,2.84,3
49,21.635,4
49,1.975,5
49,4.545,6
49,6.8500000000000005,7
49,1.6500000000000001,8
49,0.34,9
49,0.195,10
49,1.115,11
49,18.92,12
49,2.29,13
49,21.02,14
49,2.4,15
49,2.56,16
49,5.675,17
49,13.4,18
49,1.9000000000000001,19
49,18.495,20
49,8.635,21
49,61.855000000000004,22
49,0.465,23
49,22.795,24
49,3.12,25
50,0.005,1
50,4.42,2
50,3.005,3
50,6.93,4
50,7.055,5
50,19.29,6
50,3.785,7
50,17.150000000000002,8
50,2.74,9
50,24.815,10
50,6.8500000000000005,11
50,6.035,12
50,3.985,13
50,1.53,14
50,2.95,15
50,31.8,16
50,5.9750000000000005,17
50,3.5700000000000003,18
50,0.37,19
50,6.515000000000001,20
50,7.665,21
50,1.885,22
50,3.27,23
50,8.55,24
50,6.515000000000001,25
50,4.03,26
50,2.91,27
50,14.305,28
50,2.6,29
50,7.805000000000001,30
50,3.9650000000000003,31
50,7.62,32
50,2.625,33
50,7.485,34
